lead_id,timestamp,channel,variant,device,time_spent_sec,converted,lead_quality_score,ad_spend_cpc
LD-10263,2026-06-01 04:38:36.956164504,Paid Search,Control,Mobile,6.8,0,0,3.86
LD-10264,2026-06-01 04:39:15.615390929,Organic,Control,Desktop,9.3,0,0,0.0
LD-10265,2026-06-01 04:40:17.113159124,Organic,VarB_Interactive,Mobile,6.3,0,0,0.0
LD-10266,2026-06-01 04:40:20.839435096,Organic,VarB_Interactive,Mobile,4.0,0,0,0.0
LD-10267,2026-06-01 04:41:03.727944993,Organic,VarA_ShortForm,Desktop,6.8,0,0,0.0
LD-10268,2026-06-01 04:41:30.290273340,Organic,Control,Mobile,13.5,0,0,0.0
LD-10269,2026-06-01 04:42:17.528050420,Email Direct,VarA_ShortForm,Desktop,4.8,0,0,0.0
LD-10270,2026-06-01 04:44:03.975193796,Organic,VarB_Interactive,Mobile,15.4,0,0,0.0
LD-10271,2026-06-01 04:44:41.702054616,Paid Social,Control,Mobile,54.4,0,0,1.51
LD-10272,2026-06-01 04:51:11.540822862,Email Direct,VarB_Interactive,Mobile,10.2,0,0,0.0
LD-10273,2026-06-01 04:53:14.947069144,Paid Search,VarA_ShortForm,Mobile,24.8,0,0,3.87
LD-10274,2026-06-01 04:53:32.451818577,Paid Social,VarB_Interactive,Mobile,20.2,0,0,2.08
LD-10275,2026-06-01 04:53:35.970062965,Organic,VarA_ShortForm,Desktop,22.4,0,0,0.0
LD-10276,2026-06-01 04:57:07.678073331,Paid Social,VarA_ShortForm,Mobile,12.4,0,0,1.65
LD-10277,2026-06-01 04:58:37.436311777,Paid Search,Control,Mobile,17.0,0,0,2.66
LD-10278,2026-06-01 04:58:56.887755870,Paid Social,VarB_Interactive,Mobile,5.6,0,0,2.53
LD-10279,2026-06-01 05:00:19.922336846,Email Direct,Control,Mobile,9.4,0,0,0.0
LD-10280,2026-06-01 05:00:34.066290130,Email Direct,VarA_ShortForm,Desktop,14.4,1,76,0.0
LD-10281,2026-06-01 05:01:21.624258875,Paid Social,VarA_ShortForm,Mobile,30.2,0,0,1.26
LD-10282,2026-06-01 05:01:33.000990281,Paid Search,Control,Mobile,5.0,0,0,3.32
LD-10283,2026-06-01 05:01:38.022793862,Organic,VarA_ShortForm,Desktop,18.4,0,0,0.0
LD-10284,2026-06-01 05:02:00.115754659,Email Direct,Control,Mobile,8.1,0,0,0.0
LD-10285,2026-06-01 05:02:14.112755053,Paid Search,Control,Mobile,3.1,0,0,3.27
LD-10286,2026-06-01 05:02:49.641339737,Email Direct,Control,Mobile,14.0,0,0,0.0
LD-10287,2026-06-01 05:04:16.890720748,Paid Search,VarB_Interactive,Mobile,3.4,0,0,3.05
LD-10288,2026-06-01 05:05:28.074348106,Paid Search,Control,Mobile,22.3,0,0,3.15
LD-10289,2026-06-01 05:06:08.123623615,Organic,VarB_Interactive,Desktop,3.9,0,0,0.0
LD-10290,2026-06-01 05:06:21.978711169,Organic,VarB_Interactive,Desktop,15.0,0,0,0.0
LD-10291,2026-06-01 05:06:34.212226747,Paid Search,VarA_ShortForm,Mobile,14.1,0,0,4.43
LD-10292,2026-06-01 05:07:03.280451732,Paid Search,VarA_ShortForm,Desktop,5.5,0,0,3.87
LD-10293,2026-06-01 05:07:54.487331786,Paid Search,VarB_Interactive,Mobile,6.7,0,0,3.17
LD-10294,2026-06-01 05:08:01.012412847,Organic,Control,Desktop,15.4,0,0,0.0
LD-10295,2026-06-01 05:10:44.141972373,Organic,Control,Mobile,55.4,1,77,0.0
LD-10296,2026-06-01 05:11:54.102633636,Paid Social,VarA_ShortForm,Mobile,32.4,0,0,2.76
LD-10297,2026-06-01 05:13:18.293415254,Paid Search,VarA_ShortForm,Mobile,21.1,0,0,2.93
LD-10298,2026-06-01 05:14:11.567992509,Paid Search,Control,Desktop,13.6,0,0,4.04
LD-10299,2026-06-01 05:14:26.297023350,Organic,VarA_ShortForm,Desktop,9.6,0,0,0.0
LD-10300,2026-06-01 05:15:48.786593606,Paid Search,Control,Mobile,19.5,0,0,3.01
LD-10301,2026-06-01 05:16:59.124578364,Paid Social,VarB_Interactive,Mobile,15.0,0,0,2.04
LD-10302,2026-06-01 05:17:39.091485074,Email Direct,VarB_Interactive,Mobile,3.5,0,0,0.0
LD-10303,2026-06-01 05:17:51.494389074,Paid Search,VarB_Interactive,Desktop,14.2,0,0,4.31
LD-10304,2026-06-01 05:20:12.231826132,Paid Search,Control,Mobile,5.3,0,0,4.29
LD-10305,2026-06-01 05:20:15.944445784,Paid Search,VarB_Interactive,Desktop,4.1,0,0,3.89
LD-10306,2026-06-01 05:20:33.438026645,Paid Social,VarA_ShortForm,Mobile,9.1,0,0,1.48
LD-10307,2026-06-01 05:21:33.781527234,Email Direct,VarB_Interactive,Mobile,4.7,0,0,0.0
LD-10308,2026-06-01 05:22:24.459961432,Paid Social,VarA_ShortForm,Mobile,25.8,0,0,2.02
LD-10309,2026-06-01 05:25:46.512319868,Paid Search,VarB_Interactive,Desktop,6.7,0,0,3.27
LD-10310,2026-06-01 05:26:42.971943344,Paid Social,VarB_Interactive,Mobile,11.8,0,0,2.79
LD-10311,2026-06-01 05:26:59.109261007,Paid Search,Control,Desktop,22.5,0,0,3.94
LD-10312,2026-06-01 05:27:56.950722785,Paid Search,VarB_Interactive,Desktop,51.9,0,0,4.19
LD-10313,2026-06-01 05:30:48.596799398,Paid Social,VarA_ShortForm,Desktop,20.6,0,0,2.61
LD-10314,2026-06-01 05:31:05.172626792,Organic,VarB_Interactive,Mobile,21.1,0,0,0.0
LD-10315,2026-06-01 05:31:33.106376609,Email Direct,VarA_ShortForm,Desktop,15.6,0,0,0.0
LD-10316,2026-06-01 05:32:15.165253192,Email Direct,Control,Desktop,5.6,0,0,0.0
LD-10317,2026-06-01 05:32:32.705258615,Email Direct,VarA_ShortForm,Desktop,28.0,1,78,0.0
LD-10318,2026-06-01 05:33:56.852946184,Organic,VarA_ShortForm,Desktop,10.9,0,0,0.0
LD-10319,2026-06-01 05:34:49.557443574,Email Direct,Control,Mobile,3.0,0,0,0.0
LD-10320,2026-06-01 05:34:59.089024839,Paid Social,VarB_Interactive,Mobile,26.1,0,0,2.28
LD-10321,2026-06-01 05:35:13.008490604,Paid Search,VarA_ShortForm,Desktop,4.1,0,0,4.25
LD-10322,2026-06-01 05:38:45.403280808,Paid Search,VarA_ShortForm,Desktop,6.2,0,0,3.32
LD-10323,2026-06-01 05:38:54.035855695,Paid Social,Control,Mobile,20.0,0,0,2.47
LD-10324,2026-06-01 05:40:56.649812868,Organic,Control,Mobile,25.7,0,0,0.0
LD-10325,2026-06-01 05:42:26.210307996,Paid Social,VarA_ShortForm,Mobile,15.6,0,0,1.48
LD-10326,2026-06-01 05:43:37.237873977,Paid Search,VarA_ShortForm,Desktop,33.9,0,0,2.55
LD-10327,2026-06-01 05:43:53.792166812,Paid Social,VarB_Interactive,Mobile,3.7,0,0,2.01
LD-10328,2026-06-01 05:44:49.028666455,Paid Social,VarB_Interactive,Mobile,8.1,0,0,2.62
LD-10329,2026-06-01 05:47:52.395252728,Organic,VarB_Interactive,Desktop,6.7,0,0,0.0
LD-10330,2026-06-01 05:48:45.461767848,Paid Search,VarA_ShortForm,Mobile,5.0,0,0,3.87
LD-10331,2026-06-01 05:49:57.640749859,Email Direct,VarB_Interactive,Desktop,4.1,0,0,0.0
LD-10332,2026-06-01 05:50:16.446329064,Paid Social,VarB_Interactive,Mobile,23.1,0,0,2.58
LD-10333,2026-06-01 05:50:43.947839890,Organic,Control,Mobile,22.0,0,0,0.0
LD-10334,2026-06-01 05:52:59.471520794,Paid Social,Control,Mobile,4.2,0,0,1.42
LD-10335,2026-06-01 05:54:15.371499022,Organic,Control,Mobile,26.8,0,0,0.0
LD-10336,2026-06-01 05:55:14.356560006,Paid Search,VarB_Interactive,Mobile,9.4,0,0,2.9
LD-10337,2026-06-01 05:55:48.338206360,Paid Search,VarB_Interactive,Desktop,34.7,0,0,3.99
LD-10338,2026-06-01 05:56:15.771107968,Paid Search,VarB_Interactive,Desktop,31.0,0,0,4.47
LD-10339,2026-06-01 05:58:46.148191670,Paid Social,VarB_Interactive,Desktop,9.9,0,0,2.44
LD-10340,2026-06-01 05:59:25.290252881,Paid Social,VarB_Interactive,Desktop,5.4,0,0,2.12
LD-10341,2026-06-01 06:00:42.519635690,Paid Search,VarA_ShortForm,Desktop,9.7,0,0,4.24
LD-10342,2026-06-01 06:00:55.393214183,Paid Social,Control,Mobile,10.0,0,0,2.28
LD-10343,2026-06-01 06:01:18.663424813,Paid Social,Control,Mobile,4.5,0,0,2.19
LD-10344,2026-06-01 06:01:33.678404105,Paid Social,VarB_Interactive,Mobile,10.1,0,0,2.44
LD-10345,2026-06-01 06:02:41.115482095,Paid Search,VarA_ShortForm,Mobile,3.4,0,0,4.05
LD-10346,2026-06-01 06:02:56.750929194,Organic,VarB_Interactive,Mobile,11.0,0,0,0.0
LD-10347,2026-06-01 06:03:14.652868829,Paid Social,Control,Mobile,5.5,0,0,1.2
LD-10348,2026-06-01 06:05:06.277793897,Paid Search,VarA_ShortForm,Desktop,9.6,0,0,4.28
LD-10349,2026-06-01 06:05:39.780832066,Paid Social,VarB_Interactive,Mobile,6.3,0,0,2.52
LD-10350,2026-06-01 06:06:19.436898116,Paid Search,Control,Desktop,5.8,0,0,4.31
LD-10351,2026-06-01 06:06:35.743320284,Paid Social,VarA_ShortForm,Mobile,3.8,0,0,1.33
LD-10352,2026-06-01 06:07:00.539749887,Paid Search,Control,Mobile,10.8,0,0,3.14
LD-10353,2026-06-01 06:07:20.143392553,Organic,VarB_Interactive,Mobile,7.1,0,0,0.0
LD-10354,2026-06-01 06:09:33.964146297,Organic,Control,Desktop,32.4,0,0,0.0
LD-10355,2026-06-01 06:11:35.913377598,Paid Search,VarB_Interactive,Desktop,7.1,0,0,3.04
LD-10356,2026-06-01 06:12:19.741936349,Paid Search,VarB_Interactive,Desktop,10.7,0,0,4.46
LD-10357,2026-06-01 06:12:20.454717894,Paid Search,Control,Desktop,10.3,0,0,3.06
LD-10358,2026-06-01 06:13:04.465185450,Paid Social,VarB_Interactive,Mobile,20.1,0,0,1.75
LD-10359,2026-06-01 06:13:24.785319999,Paid Search,Control,Desktop,8.6,0,0,4.19
LD-10360,2026-06-01 06:15:01.694314592,Email Direct,VarB_Interactive,Mobile,12.3,0,0,0.0
LD-10361,2026-06-01 06:19:04.165120491,Paid Social,VarB_Interactive,Mobile,9.7,0,0,1.45
LD-10362,2026-06-01 06:20:32.947163994,Paid Social,VarB_Interactive,Mobile,5.7,0,0,1.48
LD-10363,2026-06-01 06:20:48.047899273,Paid Social,VarA_ShortForm,Mobile,4.3,0,0,1.33
LD-10364,2026-06-01 06:21:19.709612215,Organic,VarB_Interactive,Mobile,8.6,0,0,0.0
LD-10365,2026-06-01 06:22:53.635014111,Paid Search,VarA_ShortForm,Desktop,14.5,0,0,3.77
LD-10366,2026-06-01 06:24:44.006101850,Email Direct,VarB_Interactive,Desktop,8.8,0,0,0.0
LD-10367,2026-06-01 06:26:08.793056380,Paid Social,VarA_ShortForm,Mobile,11.2,0,0,2.42
LD-10368,2026-06-01 06:27:18.150997291,Paid Social,VarB_Interactive,Mobile,20.4,0,0,2.01
LD-10369,2026-06-01 06:27:51.971993384,Paid Social,VarA_ShortForm,Mobile,3.9,0,0,1.39
LD-10370,2026-06-01 06:28:33.206982781,Paid Search,Control,Mobile,8.3,0,0,4.12
LD-10371,2026-06-01 06:28:49.829598839,Paid Social,VarA_ShortForm,Mobile,7.3,0,0,2.43
LD-10372,2026-06-01 06:29:02.681773519,Email Direct,VarA_ShortForm,Desktop,24.2,0,0,0.0
LD-10373,2026-06-01 06:30:27.711853525,Paid Search,VarA_ShortForm,Desktop,4.1,0,0,2.73
LD-10374,2026-06-01 06:31:08.386816321,Paid Social,VarA_ShortForm,Mobile,19.5,0,0,2.7
LD-10375,2026-06-01 06:31:31.550499782,Paid Search,Control,Desktop,5.2,0,0,2.74
LD-10376,2026-06-01 06:32:33.594593552,Paid Social,Control,Mobile,31.0,0,0,2.63
LD-10377,2026-06-01 06:32:52.115343870,Email Direct,VarA_ShortForm,Desktop,16.8,0,0,0.0
LD-10378,2026-06-01 06:33:02.485879771,Paid Social,Control,Mobile,20.7,0,0,1.42
LD-10379,2026-06-01 06:35:13.004601888,Paid Search,VarA_ShortForm,Mobile,21.7,1,62,2.68
LD-10380,2026-06-01 06:35:57.106076452,Paid Search,VarA_ShortForm,Mobile,11.7,0,0,3.8
LD-10381,2026-06-01 06:37:18.757790304,Email Direct,Control,Mobile,8.2,0,0,0.0
LD-10382,2026-06-01 06:37:28.726644983,Paid Search,VarB_Interactive,Desktop,5.0,0,0,3.01
LD-10383,2026-06-01 06:37:41.089876546,Paid Search,VarA_ShortForm,Desktop,10.4,0,0,4.19
LD-10384,2026-06-01 06:38:17.188194659,Paid Social,VarB_Interactive,Mobile,7.5,0,0,2.24
LD-10385,2026-06-01 06:38:24.133138092,Paid Search,Control,Desktop,34.0,0,0,2.48
LD-10386,2026-06-01 06:39:14.197147093,Email Direct,VarB_Interactive,Desktop,9.4,0,0,0.0
LD-10387,2026-06-01 06:39:16.079394154,Paid Search,Control,Mobile,7.8,0,0,3.68
LD-10388,2026-06-01 06:39:42.538153858,Paid Social,VarA_ShortForm,Mobile,16.9,0,0,2.12
LD-10389,2026-06-01 06:39:46.161202369,Paid Search,Control,Mobile,20.1,0,0,4.15
LD-10390,2026-06-01 06:40:19.621951585,Paid Social,Control,Mobile,6.1,0,0,2.08
LD-10391,2026-06-01 06:42:12.273656020,Paid Social,Control,Mobile,51.1,0,0,2.29
LD-10392,2026-06-01 06:42:51.711486916,Email Direct,VarB_Interactive,Mobile,8.5,0,0,0.0
LD-10393,2026-06-01 06:43:07.558591825,Paid Social,VarB_Interactive,Mobile,10.9,0,0,2.3
LD-10394,2026-06-01 06:43:42.119436344,Paid Search,Control,Mobile,21.0,0,0,3.12
LD-10395,2026-06-01 06:44:02.038720309,Paid Search,Control,Mobile,8.5,0,0,4.37
LD-10396,2026-06-01 06:49:19.540230317,Organic,VarB_Interactive,Mobile,6.1,0,0,0.0
LD-10397,2026-06-01 06:49:40.856337228,Paid Social,VarB_Interactive,Mobile,8.1,0,0,2.33
LD-10398,2026-06-01 06:50:40.076667729,Paid Social,Control,Mobile,30.3,1,85,2.84
LD-10399,2026-06-01 06:51:01.223393560,Organic,Control,Desktop,9.1,0,0,0.0
LD-10400,2026-06-01 06:51:24.537751374,Paid Search,VarA_ShortForm,Mobile,9.9,0,0,3.96
LD-10401,2026-06-01 06:52:04.968834212,Paid Social,Control,Mobile,5.1,0,0,2.59
LD-10402,2026-06-01 06:52:40.796991183,Paid Search,VarB_Interactive,Desktop,7.8,0,0,4.26
LD-10403,2026-06-01 06:52:54.818495793,Paid Search,Control,Desktop,3.4,0,0,3.37
LD-10404,2026-06-01 06:53:03.959708439,Paid Search,VarA_ShortForm,Desktop,7.7,0,0,2.9
LD-10405,2026-06-01 06:53:44.351569276,Email Direct,VarA_ShortForm,Desktop,8.1,0,0,0.0
LD-10406,2026-06-01 06:53:58.326552499,Paid Search,VarA_ShortForm,Desktop,17.6,1,66,3.16
LD-10407,2026-06-01 06:54:05.979254270,Paid Search,VarB_Interactive,Mobile,17.8,0,0,3.79
LD-10408,2026-06-01 06:57:34.963260952,Paid Search,VarA_ShortForm,Desktop,11.8,0,0,4.19
LD-10409,2026-06-01 06:57:51.220691214,Paid Search,VarA_ShortForm,Desktop,8.6,0,0,2.78
LD-10410,2026-06-01 06:58:13.373044851,Organic,VarB_Interactive,Mobile,4.6,0,0,0.0
LD-10411,2026-06-01 06:58:49.876322698,Paid Social,VarA_ShortForm,Mobile,9.0,0,0,2.49
LD-10412,2026-06-01 06:59:03.319960525,Organic,Control,Desktop,12.2,0,0,0.0
LD-10413,2026-06-01 07:00:09.468340055,Email Direct,Control,Desktop,11.9,0,0,0.0
LD-10414,2026-06-01 07:00:22.648723115,Email Direct,VarB_Interactive,Desktop,3.6,0,0,0.0
LD-10415,2026-06-01 07:02:06.036510524,Paid Search,Control,Mobile,12.2,0,0,4.25
LD-10416,2026-06-01 07:02:09.623839295,Paid Search,VarB_Interactive,Desktop,5.9,0,0,3.03
LD-10417,2026-06-01 07:02:50.207526484,Paid Social,VarA_ShortForm,Mobile,5.7,0,0,2.56
LD-10418,2026-06-01 07:03:22.965812852,Paid Social,VarA_ShortForm,Mobile,9.9,0,0,2.09
LD-10419,2026-06-01 07:03:49.844876325,Paid Social,VarB_Interactive,Mobile,14.2,0,0,2.52
LD-10420,2026-06-01 07:04:33.016260890,Paid Search,VarA_ShortForm,Desktop,11.5,0,0,3.79
LD-10421,2026-06-01 07:06:25.455845677,Organic,VarB_Interactive,Mobile,3.3,0,0,0.0
LD-10422,2026-06-01 07:06:47.940416210,Paid Search,VarA_ShortForm,Mobile,16.5,0,0,3.69
LD-10423,2026-06-01 07:07:09.346123858,Paid Search,VarB_Interactive,Mobile,6.4,0,0,3.67
LD-10424,2026-06-01 07:08:08.522713070,Paid Social,Control,Mobile,20.0,0,0,1.32
LD-10425,2026-06-01 07:08:40.952966723,Paid Search,Control,Mobile,26.2,0,0,2.48
LD-10426,2026-06-01 07:08:42.544363349,Paid Search,VarB_Interactive,Desktop,11.7,0,0,3.99
LD-10427,2026-06-01 07:09:09.025710311,Paid Search,VarA_ShortForm,Desktop,25.2,0,0,3.81
LD-10428,2026-06-01 07:09:52.756256323,Paid Search,VarB_Interactive,Mobile,34.0,1,87,3.36
LD-10429,2026-06-01 07:09:59.797849040,Paid Search,Control,Desktop,15.0,0,0,4.1
LD-10430,2026-06-01 07:10:15.649201554,Paid Search,VarB_Interactive,Mobile,3.8,0,0,2.77
LD-10431,2026-06-01 07:10:40.256431871,Paid Social,VarA_ShortForm,Mobile,6.7,0,0,2.25
LD-10432,2026-06-01 07:11:04.989098700,Paid Social,Control,Mobile,48.5,0,0,1.8
LD-10433,2026-06-01 07:11:43.864433415,Paid Social,VarB_Interactive,Desktop,24.9,0,0,1.26
LD-10434,2026-06-01 07:12:53.870547417,Paid Social,VarB_Interactive,Mobile,26.2,0,0,1.73
LD-10435,2026-06-01 07:14:01.774894123,Paid Search,VarA_ShortForm,Desktop,6.5,0,0,4.0
LD-10436,2026-06-01 07:14:44.338969409,Paid Search,VarA_ShortForm,Mobile,4.8,0,0,2.82
LD-10437,2026-06-01 07:15:54.329816716,Organic,VarA_ShortForm,Desktop,4.1,0,0,0.0
LD-10438,2026-06-01 07:17:40.028999910,Paid Social,VarB_Interactive,Mobile,3.2,0,0,1.46
LD-10439,2026-06-01 07:19:30.536430905,Paid Search,VarB_Interactive,Mobile,9.5,0,0,4.34
LD-10440,2026-06-01 07:19:33.606711381,Organic,VarA_ShortForm,Mobile,10.4,0,0,0.0
LD-10441,2026-06-01 07:20:49.253443355,Paid Social,VarB_Interactive,Mobile,49.3,1,79,2.53
LD-10442,2026-06-01 07:22:06.155811499,Paid Search,Control,Desktop,14.6,0,0,2.7
LD-10443,2026-06-01 07:22:16.902676980,Organic,Control,Mobile,3.2,0,0,0.0
LD-10444,2026-06-01 07:23:01.347188200,Paid Search,VarB_Interactive,Mobile,3.6,0,0,4.24
LD-10445,2026-06-01 07:24:17.413465313,Organic,VarB_Interactive,Mobile,9.7,0,0,0.0
LD-10446,2026-06-01 07:25:06.408792091,Paid Search,VarA_ShortForm,Desktop,6.0,0,0,3.5
LD-10447,2026-06-01 07:25:42.569394727,Paid Search,Control,Desktop,47.3,0,0,3.8
LD-10448,2026-06-01 07:27:37.130025603,Paid Social,Control,Mobile,32.9,1,79,1.63
LD-10449,2026-06-01 07:28:57.884994588,Paid Search,VarA_ShortForm,Mobile,9.8,0,0,3.47
LD-10450,2026-06-01 07:29:14.697338987,Paid Search,Control,Desktop,5.3,0,0,3.33
LD-10451,2026-06-01 07:30:01.373948783,Email Direct,VarB_Interactive,Mobile,45.8,0,0,0.0
LD-10452,2026-06-01 07:34:10.278011965,Paid Search,VarA_ShortForm,Desktop,14.1,0,0,2.66
LD-10453,2026-06-01 07:36:29.982231356,Organic,VarA_ShortForm,Mobile,3.1,0,0,0.0
LD-10454,2026-06-01 07:38:14.441375867,Paid Social,VarB_Interactive,Mobile,7.0,0,0,2.44
LD-10455,2026-06-01 07:38:45.050580280,Organic,Control,Mobile,4.1,0,0,0.0
LD-10456,2026-06-01 07:40:49.928522142,Paid Social,VarB_Interactive,Mobile,4.7,0,0,1.59
LD-10457,2026-06-01 07:40:56.969199973,Paid Social,VarA_ShortForm,Mobile,17.4,0,0,1.42
LD-10458,2026-06-01 07:42:54.051626370,Paid Search,Control,Mobile,16.0,0,0,3.44
LD-10459,2026-06-01 07:43:13.505102246,Paid Social,VarB_Interactive,Mobile,9.1,0,0,1.92
LD-10460,2026-06-01 07:43:55.440820370,Paid Search,VarB_Interactive,Desktop,6.4,0,0,2.73
LD-10461,2026-06-01 07:46:03.782312379,Paid Search,Control,Desktop,6.0,0,0,3.62
LD-10462,2026-06-01 07:47:02.328782428,Paid Search,VarA_ShortForm,Mobile,17.6,0,0,2.87
LD-10463,2026-06-01 07:47:46.955312773,Paid Search,VarB_Interactive,Mobile,4.6,0,0,3.46
LD-10464,2026-06-01 07:48:11.192636933,Paid Search,Control,Mobile,13.3,0,0,2.58
LD-10465,2026-06-01 07:50:41.066081689,Email Direct,VarA_ShortForm,Desktop,4.3,0,0,0.0
LD-10466,2026-06-01 07:51:10.931863724,Paid Search,VarA_ShortForm,Mobile,48.3,0,0,4.05
LD-10467,2026-06-01 07:52:06.410124404,Paid Search,VarA_ShortForm,Mobile,3.3,0,0,3.62
LD-10468,2026-06-01 07:52:55.592970908,Organic,VarA_ShortForm,Mobile,11.5,0,0,0.0
LD-10469,2026-06-01 07:53:37.788916960,Paid Social,VarB_Interactive,Mobile,8.5,0,0,2.39
LD-10470,2026-06-01 07:53:43.654418311,Organic,Control,Desktop,16.1,0,0,0.0
LD-10471,2026-06-01 07:55:01.187882781,Organic,Control,Mobile,15.4,0,0,0.0
LD-10472,2026-06-01 07:55:02.381802410,Paid Search,Control,Desktop,5.1,0,0,2.76
LD-10473,2026-06-01 07:56:24.794424989,Organic,VarA_ShortForm,Desktop,13.5,0,0,0.0
LD-10474,2026-06-01 07:56:33.037399053,Paid Search,VarA_ShortForm,Desktop,3.9,0,0,2.54
LD-10475,2026-06-01 07:57:12.165266832,Organic,VarB_Interactive,Desktop,4.6,0,0,0.0
LD-10476,2026-06-01 07:57:33.001422648,Paid Social,Control,Desktop,8.3,0,0,1.49
LD-10477,2026-06-01 07:58:25.835510941,Paid Social,Control,Mobile,17.4,0,0,1.31
LD-10478,2026-06-01 08:00:14.699810696,Email Direct,VarA_ShortForm,Desktop,5.5,0,0,0.0
LD-10479,2026-06-01 08:01:08.598215872,Organic,VarA_ShortForm,Desktop,5.8,0,0,0.0
LD-10480,2026-06-01 08:01:52.690312264,Paid Social,VarA_ShortForm,Mobile,4.7,0,0,2.11
LD-10481,2026-06-01 08:01:59.147184343,Paid Social,VarA_ShortForm,Mobile,10.4,0,0,2.24
LD-10482,2026-06-01 08:03:46.577787358,Paid Search,VarB_Interactive,Desktop,28.8,0,0,2.83
LD-10483,2026-06-01 08:03:48.599222785,Email Direct,VarB_Interactive,Mobile,8.0,0,0,0.0
LD-10484,2026-06-01 08:03:53.291086305,Paid Search,VarB_Interactive,Mobile,35.9,0,0,2.94
LD-10485,2026-06-01 08:04:04.378804965,Email Direct,VarB_Interactive,Desktop,19.7,0,0,0.0
LD-10486,2026-06-01 08:04:18.972256950,Paid Social,Control,Desktop,8.1,0,0,2.29
LD-10487,2026-06-01 08:05:31.443068656,Paid Search,VarB_Interactive,Desktop,8.3,0,0,3.19
LD-10488,2026-06-01 08:06:01.353925892,Paid Social,Control,Mobile,8.8,0,0,1.6
LD-10489,2026-06-01 08:06:50.404522920,Email Direct,VarB_Interactive,Mobile,23.7,0,0,0.0
LD-10490,2026-06-01 08:08:16.174838746,Organic,Control,Mobile,20.9,0,0,0.0
LD-10491,2026-06-01 08:08:32.115874820,Paid Search,Control,Mobile,3.7,0,0,3.73
LD-10492,2026-06-01 08:10:28.647237150,Organic,VarA_ShortForm,Desktop,5.7,0,0,0.0
LD-10493,2026-06-01 08:11:19.764684049,Organic,VarA_ShortForm,Mobile,10.2,0,0,0.0
LD-10494,2026-06-01 08:12:02.019685528,Email Direct,VarB_Interactive,Mobile,8.0,0,0,0.0
LD-10495,2026-06-01 08:13:15.413112958,Organic,Control,Mobile,7.0,0,0,0.0
LD-10496,2026-06-01 08:13:53.497934352,Paid Social,VarA_ShortForm,Mobile,38.1,0,0,1.66
LD-10497,2026-06-01 08:17:55.428425337,Paid Search,VarA_ShortForm,Desktop,6.9,0,0,3.35
LD-10498,2026-06-01 08:18:05.147017200,Paid Social,VarB_Interactive,Mobile,9.4,0,0,2.26
LD-10499,2026-06-01 08:19:13.880388769,Email Direct,Control,Desktop,7.1,0,0,0.0
LD-10500,2026-06-01 08:19:34.117891483,Organic,VarB_Interactive,Desktop,4.1,0,0,0.0
LD-10501,2026-06-01 08:19:57.751220677,Paid Social,VarB_Interactive,Mobile,5.2,0,0,2.89
LD-10502,2026-06-01 08:22:00.439441796,Email Direct,VarB_Interactive,Desktop,3.5,0,0,0.0
LD-10503,2026-06-01 08:22:16.150531670,Email Direct,VarB_Interactive,Mobile,16.6,0,0,0.0
LD-10504,2026-06-01 08:23:03.579512025,Paid Search,VarB_Interactive,Mobile,11.8,0,0,4.49
LD-10505,2026-06-01 08:25:33.208693833,Paid Search,VarB_Interactive,Desktop,5.4,0,0,3.45
LD-10506,2026-06-01 08:25:43.535014503,Email Direct,VarA_ShortForm,Desktop,11.5,0,0,0.0
LD-10507,2026-06-01 08:28:15.124599258,Paid Search,Control,Mobile,13.3,0,0,3.39
LD-10508,2026-06-01 08:28:53.439334976,Paid Search,VarB_Interactive,Desktop,10.8,0,0,2.48
LD-10509,2026-06-01 08:30:30.534337121,Paid Social,VarA_ShortForm,Mobile,4.7,0,0,2.5
LD-10510,2026-06-01 08:32:50.530566979,Email Direct,Control,Desktop,11.2,0,0,0.0
LD-10511,2026-06-01 08:33:29.571732418,Paid Social,VarA_ShortForm,Desktop,7.3,0,0,2.33
LD-10512,2026-06-01 08:36:45.892026868,Organic,VarA_ShortForm,Desktop,24.4,0,0,0.0
LD-10513,2026-06-01 08:37:28.763106665,Paid Search,Control,Desktop,3.8,0,0,3.44
LD-10514,2026-06-01 08:38:15.392130455,Paid Search,VarA_ShortForm,Desktop,16.9,0,0,4.46
LD-10515,2026-06-01 08:38:31.846690793,Paid Social,Control,Desktop,23.2,0,0,1.8
LD-10516,2026-06-01 08:38:37.305691687,Email Direct,Control,Mobile,57.8,1,89,0.0
LD-10517,2026-06-01 08:38:47.750714412,Paid Social,Control,Mobile,12.4,0,0,1.26
LD-10518,2026-06-01 08:39:17.369739431,Paid Search,Control,Mobile,9.8,0,0,2.89
LD-10519,2026-06-01 08:40:00.636247040,Paid Social,Control,Desktop,71.7,0,0,2.6
LD-10520,2026-06-01 08:40:33.398826761,Email Direct,VarB_Interactive,Mobile,18.7,0,0,0.0
LD-10521,2026-06-01 08:41:25.272299201,Paid Search,VarB_Interactive,Desktop,9.6,0,0,2.87
LD-10522,2026-06-01 08:42:01.068373399,Paid Search,VarA_ShortForm,Desktop,6.4,0,0,2.5
LD-10523,2026-06-01 08:42:24.264937173,Paid Social,VarA_ShortForm,Mobile,27.3,0,0,2.45
LD-10524,2026-06-01 08:42:38.072242388,Paid Search,VarB_Interactive,Desktop,9.3,0,0,2.93
